L-BFGS | iteration: 169, total loss=228123967488.0000, content_loss=121111542.9688, style loss=227968875000.0000, tv loss=33981208.0000
L-BFGS | iteration: 170, total loss=226933227520.0000, content_loss=121138242.1875, style loss=226778085000.0000, tv loss=34002272.0000
L-BFGS | iteration: 171, total loss=225692614656.0000, content_loss=121284306.6406, style loss=225537225000.0000, tv loss=34093344.0000
L-BFGS | iteration: 172, total loss=224505774080.0000, content_loss=121336835.9375, style loss=224350320000.0000, tv loss=34110120.0000
L-BFGS | iteration: 173, total loss=223310135296.0000, content_loss=121443994.1406, style loss=223154505000.0000, tv loss=34201304.0000
L-BFGS | iteration: 174, total loss=222077845504.0000, content_loss=121455410.1562, style loss=221922165000.0000, tv loss=34225652.0000
L-BFGS | iteration: 175, total loss=220840509440.0000, content_loss=121541503.9062, style loss=220684665000.0000, tv loss=34307200.0000
L-BFGS | iteration: 176, total loss=219654438912.0000, content_loss=121663115.2344, style loss=219498435000.0000, tv loss=34341472.0000
L-BFGS | iteration: 177, total loss=218432061440.0000, content_loss=121749580.0781, style loss=218275905000.0000, tv loss=34405844.0000
L-BFGS | iteration: 178, total loss=217244598272.0000, content_loss=121782988.2812, style loss=217088355000.0000, tv loss=34454840.0000
L-BFGS | iteration: 179, total loss=216072077312.0000, content_loss=121790937.5000, style loss=215915760000.0000, tv loss=34516808.0000
L-BFGS | iteration: 180, total loss=214916825088.0000, content_loss=121855615.2344, style loss=214760385000.0000, tv loss=34586272.0000
L-BFGS | iteration: 181, total loss=213729968128.0000, content_loss=121809306.6406, style loss=213573555000.0000, tv loss=34609744.0000
L-BFGS | iteration: 182, total loss=212589887488.0000, content_loss=121818564.4531, style loss=212433390000.0000, tv loss=34676944.0000
L-BFGS | iteration: 183, total loss=211470614528.0000, content_loss=121827753.9062, style loss=211314120000.0000, tv loss=34665272.0000
L-BFGS | iteration: 184, total loss=210311528448.0000, content_loss=121998281.2500, style loss=210154725000.0000, tv loss=34809612.0000
L-BFGS | iteration: 185, total loss=209087217664.0000, content_loss=121987158.2031, style loss=208930440000.0000, tv loss=34788264.0000
L-BFGS | iteration: 186, total loss=207808495616.0000, content_loss=122171093.7500, style loss=207651390000.0000, tv loss=34924424.0000
L-BFGS | iteration: 187, total loss=206555561984.0000, content_loss=122147246.0938, style loss=206398485000.0000, tv loss=34930576.0000
L-BFGS | iteration: 188, total loss=205344391168.0000, content_loss=122255224.6094, style loss=205187145000.0000, tv loss=34998888.0000
L-BFGS | iteration: 189, total loss=204135268352.0000, content_loss=122301962.8906, style loss=203977920000.0000, tv loss=35041016.0000
L-BFGS | iteration: 190, total loss=202916921344.0000, content_loss=122385263.6719, style loss=202759440000.0000, tv loss=35096316.0000
L-BFGS | iteration: 191, total loss=201683369984.0000, content_loss=122525449.2188, style loss=201525675000.0000, tv loss=35169904.0000
L-BFGS | iteration: 192, total loss=200462106624.0000, content_loss=122573193.3594, style loss=200304345000.0000, tv loss=35196408.0000
L-BFGS | iteration: 193, total loss=199291092992.0000, content_loss=122673066.4062, style loss=199133130000.0000, tv loss=35293904.0000
L-BFGS | iteration: 194, total loss=198051856384.0000, content_loss=122715625.0000, style loss=197893830000.0000, tv loss=35309160.0000
L-BFGS | iteration: 195, total loss=196833116160.0000, content_loss=122763369.1406, style loss=196674945000.0000, tv loss=35411548.0000
L-BFGS | iteration: 196, total loss=195661758464.0000, content_loss=122761152.3438, style loss=195503565000.0000, tv loss=35428320.0000
L-BFGS | iteration: 197, total loss=194389295104.0000, content_loss=122893886.7188, style loss=194230875000.0000, tv loss=35523832.0000
L-BFGS | iteration: 198, total loss=193139736576.0000, content_loss=122857490.2344, style loss=192981345000.0000, tv loss=35517528.0000
L-BFGS | iteration: 199, total loss=191942197248.0000, content_loss=123106601.5625, style loss=191783430000.0000, tv loss=35645952.0000
L-BFGS | iteration: 200, total loss=190705074176.0000, content_loss=123048281.2500, style loss=190546410000.0000, tv loss=35621736.0000
L-BFGS | iteration: 201, total loss=189545054208.0000, content_loss=123202070.3125, style loss=189386100000.0000, tv loss=35747536.0000
L-BFGS | iteration: 202, total loss=188277374976.0000, content_loss=123104707.0312, style loss=188118555000.0000, tv loss=35710576.0000
L-BFGS | iteration: 203, total loss=187028914176.0000, content_loss=123241572.2656, style loss=186869850000.0000, tv loss=35830176.0000
L-BFGS | iteration: 204, total loss=185794854912.0000, content_loss=123315166.0156, style loss=185635680000.0000, tv loss=35850964.0000
